Date,Balance,trend,residual,quantile_10,fitted_growth
2021-06-18,19199.433300562327,17202.340778119702,1997.0925224426246,15344.578660873389,16941.31851982713
2021-06-19,19119.7703734746,17206.36539636994,1913.4049771046593,15347.9179442227,16945.46176416374
2021-06-20,19030.24852384215,17210.390014620174,1819.8585092219764,15351.25722757201,16949.60602179065
2021-06-21,19021.217207691672,17214.41463287041,1806.802574821264,15354.596510921321,16953.75129295567
2021-06-22,19123.79496910992,17218.439251120642,1905.3557179892778,15357.93579427063,16957.89757790667
2021-06-23,19084.888254991343,17222.463869370877,1862.4243856204666,15361.275077619943,16962.044876891592
2021-06-24,19146.01446948344,17226.488487621114,1919.5259818623272,15364.614360969252,16966.19319015843
2021-06-25,19413.16993796697,17230.51310587135,2182.656832095621,15367.953644318563,16970.342517955243
2021-06-26,19314.22718357054,17234.537724121583,2079.6894594489568,15371.292927667873,16974.49286053015
2021-06-27,19223.579392206728,17238.56234237182,1985.017049834907,15374.632211017184,16978.64421813133
2021-06-28,19406.24485444874,17242.586960622055,2163.6578938266866,15377.971494366495,16982.796591007016
2021-06-29,19439.499107576627,17246.61157887229,2192.8875287043375,15381.310777715804,16986.949979405515
2021-06-30,19593.5167681525,17250.636197122527,2342.880571029975,15384.650061065116,16991.10438357519
2021-07-01,19525.766375139567,17254.66081537276,2271.1055597668055,15387.989344414425,16995.259803764453
2021-07-02,19564.872270284395,17258.685433622995,2306.1868366614,15391.328627763738,16999.41624022179
2021-07-03,19441.20417749739,17262.710051873233,2178.494125624158,15394.667911113047,17003.57369319575
2021-07-04,19322.382915708284,17266.734670123467,2055.6482455848163,15398.007194462358,17007.732162934928
2021-07-05,19532.30677516029,17270.7592883737,2261.5474867865887,15401.346477811669,17011.891649687997
2021-07-06,19469.428359708632,17274.78390662394,2194.644453084693,15404.685761160978,17016.052153703677
2021-07-07,19427.2963078621,17278.808524874174,2148.487782987926,15408.02504451029,17020.213675230752
2021-07-08,19391.793127295063,17282.833143124408,2108.959984170655,15411.3643278596,17024.376214518074
2021-07-09,19685.578744654307,17286.857761374642,2398.7209832796652,15414.703611208912,17028.539771814554
2021-07-10,19574.39238368045,17290.88237962488,2283.51000405557,15418.04289455822,17032.704347369152
2021-07-11,19473.11624519049,17294.906997875114,2178.2092473153753,15421.382177907532,17036.8699414309
2021-07-12,19465.551350460428,17298.93161612535,2166.6197343350796,15424.721461256842,17041.036554248898
