Date,Balance,days_since_start,fitted_decay,kalman_core,quantile_10,volatility_core_95,hp_trend
2022-05-07,21661.191113671444,1953,18546.61500808197,21598.68884706909,16423.167182700694,19065.91980546066,21043.94879736263
2022-05-08,21505.40776593151,1954,18549.576037914725,21589.815491504367,16426.506466050007,19066.467770303345,21047.104352307404
2022-05-09,21435.018849979308,1955,18552.535832957306,21575.09047305769,16429.84574939932,19069.303172441018,21049.09784956369
2022-05-10,21330.25253881759,1956,18555.494393724646,21551.80028366719,16433.185032748628,19074.71861259446,21049.95805328456
2022-05-11,21248.932078743088,1957,18558.451720731446,21522.989969305832,16436.524316097937,19082.34450571775,21049.716705408588
2022-05-12,21174.806222468334,1958,18561.407814492206,21489.869017555822,16439.86359944725,19091.43126926536,21048.407710640433
2022-05-13,21137.797820059353,1959,18564.362675521206,21456.378272365204,16443.20288279656,19103.63404200121,21046.066510840406
2022-05-14,20996.04895887152,1960,18567.31630433251,21412.589482337462,16446.542166145868,19119.212337977853,21042.729523165992
2022-05-15,20882.66243736713,1961,18570.268701439974,21362.18021353354,16449.88144949518,19135.409290795727,21038.433872577978
2022-05-16,20756.275177622825,1962,18573.219867357235,21304.543544269785,16453.220732844493,19152.10744788631,21033.216323847617
2022-05-17,20829.95799173165,1963,18576.16980259771,21259.398630615317,16456.560016193802,19169.72111780279,21027.112439806082
2022-05-18,20792.92403900133,1964,18579.118507674615,21215.02527148588,16459.89929954311,19187.459729345825,21020.155646392974
2022-05-19,20787.07853403412,1965,18582.06598310094,21174.316871477393,16463.238582892423,19206.552177520334,21012.377848294436
2022-05-20,20979.918938115417,1966,18585.01222938947,21155.82478323472,16466.577866241732,19229.47943698332,21003.80919686631
2022-05-21,20840.863600653494,1967,18587.95724705277,21125.864125317312,16469.917149591045,19255.93149092276,20994.4781050438
2022-05-22,20736.208347568027,1968,18590.901036603198,21088.798149862774,16473.256432940354,19274.972684468874,20984.412801423696
2022-05-23,20726.153628237964,1969,18593.84359855289,21054.30161803946,16476.595716289667,19294.66015158478,20973.64032930569
2022-05-24,20713.127127200656,1970,18596.78493341377,21021.84742121941,16479.934999638976,19315.300905128577,20962.185816831647
2022-05-25,21196.85346411848,1971,18599.72504169756,21038.4948573949,16483.274282988285,19335.743053412032,20950.072482523818
2022-05-26,21213.380345227695,1972,18602.663923915745,21055.130825779117,16486.613566337597,19340.49676862157,20937.321623155305
2022-05-27,21321.34749507466,1973,18605.601580579627,21080.454665673635,16489.952849686906,19347.33178125776,20923.95643967345
2022-05-28,21205.8411484658,1974,18608.538012200268,21092.382045065646,16493.29213303622,19357.300889230217,20910.002263108334
2022-05-29,21053.345200641244,1975,18611.47321928853,21088.66866828572,16496.631416385528,19360.64786245332,20895.487490779047
2022-05-30,21106.438317722634,1976,18614.407202355065,21090.359004801885,16499.97069973484,19365.878262023794,20880.44280271212
2022-05-31,21222.01471957293,1977,18617.3399619103,21102.882744396717,16503.30998308415,19372.16555160802,20864.90009697197
2022-06-01,21081.16543859833,1978,18620.271498464463,21100.816887377194,16506.64926643346,19379.657603568794,20848.89301541556
2022-06-02,20995.548341628026,1979,18623.201812527557,21090.803225176645,16509.98854978277,19387.48048810102,20832.45795541394
2022-06-03,20985.02904934259,1980,18626.13090460938,21080.741464953724,16513.32783313208,19398.287507738867,20815.63310656364
2022-06-04,20869.916893629907,1981,18629.058775219513,21060.68679405666,16516.667116481392,19411.836892204006,20798.45791687467
2022-06-05,20754.352236440256,1982,18631.98542486733,21031.546743165916,16520.0063998307,19423.0231521539,20780.973141424514
2022-06-06,20614.50498422963,1983,18634.910854061985,20991.875678387827,16523.345683180014,19433.899309947068,20763.220086671638
2022-06-07,20665.093871676647,1984,18637.835063312425,20960.79058452239,16526.684966529323,19446.48977109924,20745.239853666295
2022-06-08,20637.026466704,1985,18640.758053127385,20929.992548077418,16530.024249878632,19460.42488850841,20727.07239596568
2022-06-09,20597.565011827945,1986,18643.679824015388,20898.370404630175,16533.363533227945,19471.68760022473,20708.757048716616
2022-06-10,20505.43162674455,1987,18646.600376484737,20860.992134043834,16536.702816577254,19485.44827327175,20690.33245226711
2022-06-11,20378.983628528636,1988,18649.519711043533,20815.141112566616,16540.042099926566,19500.651909642333,20671.83638900191
2022-06-12,20251.034817928008,1989,18652.43782819966,20761.48054530492,16543.381383275875,19512.848267852212,20653.305214601874
2022-06-13,20206.714229636313,1990,18655.3547284608,20708.708442813968,16546.720666625188,19524.28715059781,20634.773025081493
2022-06-14,20171.7700286026,1991,18658.270412334405,20657.632218058072,16550.059949974497,19534.98333111418,20616.270812517014
2022-06-15,20165.957614393385,1992,18661.184880327728,20610.861709748606,16553.399233323806,19547.114802185653,20597.826266061875
2022-06-16,20182.57446673912,1993,18664.098132947805,20570.120919175508,16556.73851667312,19561.03404720553,20579.463645079522
2022-06-17,20130.606260176657,1994,18667.010170701473,20528.31212153247,16560.077800022427,19577.715704181977,20561.20387661356
2022-06-18,20012.875195161418,1995,18669.920994095337,20479.281224129678,16563.41708337174,19595.653825897523,20543.064825291098
2022-06-19,19908.8680187196,1996,18672.830603635808,20425.020712472957,16566.75636672105,19602.583404550605,20525.061033226764
2022-06-20,20081.836148395734,1997,18675.73899982908,20392.37530759294,16570.09565007036,19611.709458568344,20507.20295156583
2022-06-21,20030.135394287496,1998,18678.64618318113,20357.917264104435,16573.43493341967,19619.03662766601,20489.49627687782
2022-06-22,20031.979061296344,1999,18681.552154197736,20326.912417994456,16576.77421676898,19623.316363019083,20471.943423581004
2022-06-23,20053.230132027267,2000,18684.456913384452,20300.87841189657,16580.113500118292,19611.151675078774,20454.543261642393
2022-06-24,20609.993150397084,2001,18687.360461246633,20330.28292727698,16583.452783467605,19614.40038643319,20437.29126624225
2022-06-25,20478.214578362808,2002,18690.262798289416,20344.354914043783,16586.792066816914,19618.321782780655,20420.179816008924
2022-06-26,20349.320132663728,2003,18693.163925017732,20344.827230077582,16590.131350166223,19616.820359768302,20403.202622147037
2022-06-27,20436.54172410616,2004,18696.06384193629,20353.5515641658,16593.470633515535,19616.592485006127,20386.353843660283
2022-06-28,20524.472622582463,2005,18698.962549549608,20369.81041651114,16596.809916864844,19616.894717467767,20369.62722379242
2022-06-29,20542.11043869967,2006,18701.86004836198,20386.200442677684,16600.149200214153,19615.46756158403,20353.016893039356
2022-06-30,20740.27342710736,2007,18704.75633887749,20419.88160769413,16603.488483563466,19618.05863277995,20336.51817669175
2022-07-01,20654.41110087473,2008,18707.651421600014,20442.191207433185,16606.82776691278,19622.677463110875,20320.1278590954
2022-07-02,20490.87854862536,2009,18710.545297033223,20446.82258696514,16610.167050262087,19627.924867171674,20303.84583999156
2022-07-03,20341.69289143558,2010,18713.43796568057,20436.822132880898,16613.506333611396,19629.582612332422,20287.674598467485
2022-07-04,20400.360669605583,2011,18716.329428045297,20433.35373903183,16616.84561696071,19632.95302945068,20271.618056764048
2022-07-05,20398.690064146,2012,18719.219684630447,20430.056359663035,16620.184900310018,19636.3347472545,20255.680553929935
2022-07-06,20364.04602203906,2013,18722.108735938848,20423.777131447176,16623.524183659327,19638.11864115455,20239.867422398187
2022-07-07,20340.68651032585,2014,18724.996582473108,20415.873142596363,16626.86346700864,19638.49174740903,20224.185098070295
2022-07-08,20285.82538629768,2015,18727.883224735644,20403.50235992575,16630.202750357952,19641.159238520555,20208.64097501596
2022-07-09,20156.661651493898,2016,18730.76866322865,20380.021656796533,16633.54203370726,19644.003226648878,20193.24334623553
2022-07-10,20064.70284076087,2017,18733.65289845411,20350.02697902468,16636.88131705657,19644.847694903863,20178.001100288096
2022-07-11,19953.570496914544,2018,18736.53593091381,20312.314087098457,16640.220600405883,19643.716710729193,20162.922843466593
2022-07-12,19931.763776213797,2019,18739.41776110932,20276.11426846894,16643.55988375519,19643.34785547129,20148.01630784899
2022-07-13,19870.18893313905,2020,18742.298389541993,20237.500652619023,16646.8991671045,19640.909515882144,20133.287610140214
2022-07-14,19821.996598641435,2021,18745.17781671299,20197.975861905146,16650.238450453813,19636.682982789393,20118.741198429983
2022-07-15,19811.24955332445,2022,18748.056043123244,20161.188551976695,16653.577733803126,19636.351763396047,20104.37949072564
2022-07-16,19698.67440792799,2023,18750.9330692735,20117.191930112884,16656.917017152435,19635.820233784045,20090.202615338552
2022-07-17,19600.087328851187,2024,18753.80889566427,20068.00239526624,16660.256300501744,19617.284063968233,20076.208438774996
2022-07-18,19636.016492231534,2025,18756.68352279588,20026.909769946844,16663.595583851056,19605.85659708002,20062.391806490283
2022-07-19,19655.581946386323,2026,18759.556951168437,19991.58723970443,16666.934867200365,19584.99914194706,20048.743890165715
2022-07-20,19802.286155365666,2027,18762.429181281837,19973.579988827394,16670.274150549678,19563.23998039642,20035.25257154963
2022-07-21,19789.13587956837,2028,18765.30021363577,19956.03475732584,16673.613433898987,19537.738570891222,20021.90269873339
2022-07-22,19854.515760743867,2029,18768.17004872972,19946.377770697254,16676.9527172483,19515.89612831089,20008.677322227977
2022-07-23,19734.374582602897,2030,18771.03868706296,19926.210983971858,16680.29200059761,19491.935820387644,19995.55769650411
2022-07-24,19626.958164073985,2031,18773.906129134557,19897.744582829022,16683.631283946917,19465.76539015958,19982.52388651428
2022-07-25,20162.10175574554,2032,18776.77237544337,19922.891538275577,16686.97056729623,19466.805972276292,19969.553941909173
2022-07-26,20204.120583138578,2033,18779.63742648804,19949.643429224572,16690.30985064554,19482.619296761113,19956.62316877681
2022-07-27,20262.114461728303,2034,18782.501282767018,19979.367211810157,16693.64913399485,19509.26066332321,19943.708358913642
2022-07-28,20383.58946090672,2035,18785.363944778535,20017.818821715016,16696.98841734416,19544.286895310408,19930.78821381839
2022-07-29,20502.862724951996,2036,18788.225413020613,20063.958585163673,16700.327700693473,19576.120257490657,19917.84389182699
2022-07-30,20395.238925744125,2037,18791.08568799108,20095.471601712412,16703.666984042782,19597.661807763514,19904.860045112153
2022-07-31,20270.21530658995,2038,18793.944770187532,20112.094083004074,16707.00626739209,19613.9339371455,19891.825839880807
2022-08-01,20208.66923636055,2039,18796.802660107387,20121.28078693159,16710.345550741404,19626.08308842446,19878.734226127537
2022-08-02,20178.588879548843,2040,18799.65935824783,20126.7322147702,16713.684834090713,19634.36679459865,19865.581073518748
2022-08-03,20151.87370314144,2041,18802.514865105855,20129.123796889788,16717.024117440025,19646.61129953213,19852.36479751567
2022-08-04,20125.763387918396,2042,18805.369181178245,20128.80413824859,16720.363400789334,19657.580703253865,19839.08622876323
2022-08-05,20141.007364415676,2043,18808.22230696157,20129.96496918555,16723.702684138647,19665.569526193925,19825.748508931854
2022-08-06,20030.86171193331,2044,18811.074242952192,20120.53777957221,16727.041967487956,19667.302903214917,19812.356991707078
2022-08-07,19908.30023262024,2045,18813.92498964628,20100.348699478767,16730.381250837265,19664.651231790293,19798.919463327336
2022-08-08,19867.261522893907,2046,18816.774547539786,20078.17629999334,16733.720534186577,19659.00938109498,19785.445396024268
2022-08-09,19816.395183319182,2047,18819.62291712845,20053.27439169584,16737.059817535886,19650.682613085635,19771.945106016923
2022-08-10,19757.432672940733,2048,18822.47009890782,20025.132471283046,16740.3991008852,19639.54296515183,19758.429540821642
2022-08-11,19766.13652630703,2049,18825.316093373218,20000.495502226007,16743.738384234508,19628.866693182543,19744.909990933746
2022-08-12,19717.46714444883,2050,18828.160901019783,19973.572451776447,16747.07766758382,19614.646670861664,19731.39773915667
2022-08-13,19607.099624741644,2051,18831.004522342424,19938.711752699717,16750.41695093313,19595.294345437953,19717.90423207885
2022-08-14,19501.481321000476,2052,18833.846957835856,19897.12024200032,16753.75623428244,19571.06167779387,19704.44080879957
2022-08-15,19515.10537663383,2053,18836.688207994594,19860.781107739997,16757.09551763175,19548.884805822774,19691.017953444287
2022-08-16,19508.202106197223,2054,18839.528273312928,19827.242057729098,16760.43480098106,19526.90213168713,19677.644584093054
2022-08-17,19458.8568170113,2055,18842.367154284962,19792.199440449996,16763.774084330373,19503.56949457996,19664.32826147578
2022-08-18,19417.8291421485,2056,18845.204851404582,19756.587495035245,16767.11336767968,19481.86978443132,19651.075238895857
2022-08-19,19583.560501053944,2057,18848.041365165467,19740.128315733637,16770.452651028994,19465.848441057624,19637.890184228872
2022-08-20,19462.616899058776,2058,18850.876696061096,19713.730063875963,16773.791934378303,19444.7277843776,19624.775965612003
2022-08-21,19352.232181435375,2059,18853.710844584744,19679.342606015576,16777.131217727612,19419.61062123162,19611.735031971926
2022-08-22,19349.01723372182,2060,18856.543811229472,19647.920430750593,16780.470501076925,19395.158233903345,19598.768581007946
2022-08-23,19314.16186775056,2061,18859.37559648814,19616.17167348756,16783.809784426237,19378.798775423336,19585.87580808256
2022-08-24,19311.14823728185,2062,18862.2062008534,19587.156342918704,16787.149067775546,19364.324779884577,19573.053981464538
