Day,Path_0,Path_100,Path_200,Path_300,Path_400,Path_500,Path_600,Path_700,Path_800,Path_900,Pct_5,Pct_25,Pct_50,Pct_75,Pct_95
325,41.18247749605756,45.59236486859877,43.80425097887637,53.3686075092384,42.24134845082292,44.7648759939682,47.380313832784545,42.74750097250153,42.80326761118698,39.84029337672524,36.317143691214014,39.75361385058466,42.15598406103862,45.292852077377546,49.38329702652373
326,40.67723836224881,44.76912515884915,42.944025387692044,52.643754985481195,41.49498209783459,43.85372189103812,46.83831272821059,41.69456009094033,41.87032431331727,38.97421645107535,35.630165786874876,39.00542432197757,41.40709351944985,44.40049788007824,48.38944027244472
327,39.67877916520582,43.7256998151162,42.308864806404685,51.769734640407904,40.799134773733996,42.83695319431173,45.94724542124554,41.28655839081215,41.01952659194356,38.006685387021136,34.977475348765346,38.27298760145651,40.57206745105772,43.598862417211166,47.46217254938268
328,38.78007942970577,42.59791490010498,41.36944592673367,51.059811493835404,39.65092546237857,42.172883765435124,45.232041044322116,40.00955673300276,40.32936210753957,37.01663380307524,34.310584339252514,37.44133259315018,39.81711106622548,42.77187595544145,46.69178728145756
329,37.93536092550414,41.554029841189795,40.554416726471686,49.849010998134794,38.75442049879262,41.37931259395763,44.4725837811722,39.1954687141618,39.26794396348017,36.549674772155676,33.686727348364776,36.76775854703527,39.130083747671364,41.99454051952602,45.87081825240887
330,37.10821268287905,40.65639994909185,39.66574286377268,48.638131654692174,38.1971444440833,40.534243525414915,43.718153719958224,38.57703925324468,38.3184334194664,35.835273299051075,33.031250596438355,36.061010827930104,38.348967668315936,41.24717645147251,45.07389317369405
331,36.42212527206735,40.00051216010633,38.7404862963314,47.74173170764424,37.369960514188605,40.1428498693231,43.05639089293942,37.566533285848,37.333447222108404,34.51961262289565,32.39146021677566,35.3338514632828,37.677728373056205,40.451241059345534,44.10022069116656
332,35.915545813802595,39.342782356812975,38.139217489663736,47.17533957630281,37.080279126428046,39.39860732134494,42.08871917710331,36.62945898568469,36.84033181081373,34.035654394292436,31.870233066791346,34.694176855412245,37.02576516272134,39.66210146363248,43.344143710214475
333,35.23514268262808,38.7432945711042,37.3716290968956,46.563210996904424,36.259406038682705,38.72062923107633,41.1189991965104,36.29576441812216,36.525534468208996,33.188372395657076,31.23056991986695,34.10938968132815,36.262414940875715,38.90181544546638,42.49451866992832
334,34.70493726567297,37.87700713200376,36.689173012137076,45.566095490923985,35.50414811413168,37.92475892886922,40.38332988460263,35.62909096025636,35.86484313373288,32.558416796981255,30.569627927155388,33.499749629911776,35.62536160469075,38.209566951860054,41.61789209951117
335,33.885940911770106,37.35570939236635,36.24717168595142,44.69193950189817,35.06661922463659,37.3692119140182,39.80027995293626,35.12348861475648,35.34292901530329,32.12000722850228,30.02486256263728,32.877143498096956,35.028540052397275,37.543605419460924,40.832749159601576
336,33.28307169969701,36.45063144570147,35.552774661387886,44.08755210083173,34.45267806513724,36.92973268303649,38.87205035137768,34.771910258487395,34.7706436986393,31.413778081314767,29.45733266283971,32.25517309940922,34.40626842498517,36.79719859851081,40.08232736167168
337,32.80779157307867,35.812603462166116,34.537605328464956,43.41881073752382,33.905184322861096,36.51847899257864,38.56437199726749,33.853403435355894,33.898196170106374,30.803946316344174,28.885344001717435,31.639217000500032,33.73865653565413,36.17153334676118,39.32601546086893
338,32.25370366776869,35.05244821281265,33.62456196799067,42.763341981892346,33.525018454533054,35.428839894207165,38.28781791546252,32.999752012769044,33.21491975952108,30.541113677343347,28.39854139516688,30.976251093408305,33.10781386112585,35.50199348417392,38.66192753644972
339,31.586397267871977,34.30951661458981,32.727221262062514,41.92274101282891,32.76538424080858,34.91715482178958,37.59463254955938,32.428727280115574,32.689240972392156,29.97656738477505,27.868111871140975,30.37677626155653,32.49245972493139,34.86976751543301,38.02919539733473
340,31.09255301010474,33.699808791307554,31.921103123493648,41.13962034239116,32.379539282127055,34.16934948550401,36.99828201924242,31.768902917731012,32.21008678361464,29.591739981515666,27.283496739031012,29.824745608205134,31.918027779294306,34.17212417169664,37.26728233590048
341,30.6480260589968,33.05986787264015,31.20479902897231,40.37914916981294,31.789178794859076,33.424661130163486,35.99121033336607,31.075867782466876,31.45976130071179,28.924611645983767,26.821868700013443,29.32599394357082,31.286371488120224,33.54821284189556,36.53099597495799
342,30.040784790017348,32.82021809617966,30.485002332408044,39.65085751495487,31.365711368068254,33.07067768187105,34.89459388315938,30.80065644261504,30.977490165196958,28.39563231909672,26.162552988220316,28.738603117762814,30.69244156380006,32.90866691561671,35.94872729542262
343,29.4453761227985,32.39829384510073,29.977790675657932,38.63830932311509,31.06684441030992,32.335937880037775,34.372079593151334,30.097569098207412,30.35139844730348,27.762305624199616,25.624661242668125,28.14422909824042,30.123418490553426,32.299013573901476,35.26542965842355
344,28.976353116910964,31.730613723501275,29.48220530198147,37.95485170415095,30.37807456776522,31.760595524999516,33.55093497391954,29.65812925613193,29.846310404318373,27.34472362519049,25.136923579160374,27.658310827253644,29.60274263091207,31.760081979078056,34.67634420414609
345,28.509416538872518,31.109763447390193,28.609181220135415,37.46226104016675,29.87271386882016,31.09528282147472,33.013821162235566,29.39201926045468,29.200018655696038,26.811335221595062,24.677931376371784,27.135297752110855,29.037183175292824,31.16368863064634,34.029659382660284
346,27.946265423859323,30.610528160336184,28.15215704474664,36.8623887831312,29.517193176008252,30.577463697820033,32.48189195025192,28.947667676623507,28.705002438303296,26.47116404804541,24.145862770987893,26.626638368134916,28.4768356254611,30.59402569860727,33.36268843499924
347,27.637241200324052,30.06586944200047,27.572139299240533,36.46113736331799,29.103708608966805,30.24668106749245,32.01193507143631,28.332661932212147,28.0855373106556,26.086194801619598,23.74143839642893,26.09746867979988,27.945516228130693,30.015645508472275,32.680075413515674
348,27.325823995506237,29.245419019660122,27.215505824939854,35.807662770293504,28.435948334420694,29.882464195184575,31.45665402854563,27.871883218568232,27.332090977283823,25.52461769195993,23.347242581091923,25.650690273298533,27.441384673321714,29.46923985656701,32.05649095114816
349,26.92047333994731,28.76261659314088,26.632758596357906,35.113255624627996,28.1266556465796,29.229817032206345,30.895416342461804,27.445529954199905,26.796238774864303,25.086893659974002,22.91054211429308,25.144238751153285,26.907494321802407,28.919024748912296,31.56818191762538
350,26.450777370414926,28.052372525613052,26.254455788543115,34.54022056100862,27.72591973260581,28.801740503476502,30.33593501428776,26.79967251420012,26.150335775271348,24.671696458248945,22.490931044725695,24.671324485844657,26.4047579556498,28.38280110292737,30.95897309438594
351,25.917495809573083,27.433758993658056,25.65815769699752,33.72303929998482,27.25918873692091,28.172506864059706,29.858911979798144,26.28171058084614,25.818049550516054,24.111663428558636,22.08321927066505,24.199636041363714,25.942925922533597,27.829964109767992,30.401154166267304
352,25.23877452282313,26.714884173536653,25.118966737910036,32.93570600009517,27.07206028347286,27.559483551702044,29.104830120995533,25.729696144208475,25.19992887653749,23.487333628062874,21.590259796534877,23.736029078792612,25.440299460384374,27.321896105815547,29.802478165696535
353,24.658511372299433,26.42282517447979,24.797588404618295,32.22580495934021,26.600275920871493,27.077817861764053,28.592628902329377,25.068956825515798,24.885211808524133,23.24826185801078,21.276322750167914,23.308092470738416,24.946560177664722,26.83560987352338,29.313783778136877
354,24.221452428445602,25.9569058295216,24.389432512323687,31.91826844398501,25.921417042361487,26.59307810572723,28.004989612870016,24.65041664829006,24.390601956098234,22.680464298247507,20.824443763243384,22.88934027928622,24.492670410206028,26.29790577458769,28.774329995968618
355,23.774474715274835,25.344068856388567,24.2240443382913,31.240046302239097,25.477365357564764,26.01286482175269,27.493755021733506,24.167517153359068,23.72936481726942,22.34245763120774,20.472389719065347,22.474606862733207,24.06425821086365,25.807367570216897,28.267124414382195
356,23.45675919472167,24.77743155662059,23.762859650261728,30.758849781952755,24.820286571896947,25.722468399270483,27.116804025165543,23.63143880196221,23.37736384324342,21.986750963003153,20.161304574363466,22.048943793532125,23.641141669539458,25.328363093145295,27.76623983697467
357,23.02383190163979,24.568080343897424,23.276668234460463,30.138944657950184,24.541600712494134,25.393650510432675,26.549768181356544,23.182869197674737,22.901447997408013,21.581344714461817,19.819362658355526,21.672272724708808,23.201962473991166,24.826423994632577,27.18173521819097
358,22.631084739937243,24.366908036100412,22.65549388208467,29.657148156723913,24.118245967331706,24.806684988611174,26.109946524656955,22.57580224162383,22.47648490234911,21.229964716541346,19.400762311587485,21.27112940053985,22.74632869899112,24.419042804463835,26.7364196041411
359,22.173429715484914,23.999676447225095,22.304737469471025,29.148794395571272,23.598154349493424,24.291751926093138,25.573873401227374,21.94875936940884,21.963335018849346,20.760659712656857,19.034856234948016,20.89566545595814,22.352161587884382,23.990962100654293,26.28404867514943
360,21.85699352135539,23.411018358304194,21.793074661086592,28.835133703356174,23.01419166062959,23.941789482905655,25.055745545052037,21.52049831651991,21.59436606505448,20.509099828150973,18.663205783347458,20.4998955423727,21.990869228288133,23.53167684720059,25.810185095483835
361,21.39275020405781,22.939164905156314,21.360396103704986,28.273854231017246,22.589577427134728,23.499081758748773,24.545461865042576,21.150778984492256,21.077644573352565,20.059346811721287,18.289393382181107,20.087102702180616,21.55214834620495,23.119144215063844,25.318238643114487
362,20.82616871065035,22.519663051631287,20.982119772928634,27.817066609690002,22.172220497370763,23.153058681057615,24.398685630557317,20.94164320110385,20.686019874709594,19.56674440817351,17.940645313241212,19.696305001645257,21.15172398940735,22.731347118619894,24.845662936173802
363,20.45151979908999,22.081485981608918,20.443122307034173,27.34059106024759,21.76670926541777,22.92195287306315,24.063575186600588,20.56036245550898,20.28818225245194,19.313169311181134,17.565271275879137,19.356069977284086,20.783841553302157,22.31217853139632,24.392967324716203
364,20.02957981600398,21.796814826559995,19.839983527133136,26.724915711924147,21.500175705497753,22.655038211925977,23.258435675017957,20.190948260295613,20.16072173539576,18.960808965552697,17.25853012082537,18.987857308143816,20.34727090465381,21.87472026089759,24.014577473764135
365,19.586445789741447,21.24914825018614,19.487011230936993,26.042596806593586,21.098056739578805,22.21598027392207,22.552933165868307,19.869379840216162,20.058417741804938,18.53941747830029,16.929781153633673,18.634822427119396,19.97572978172,21.478111921478447,23.522393940707772
366,19.263744677065862,20.866500393218594,19.082515193921587,25.643652332499524,20.787538125289508,21.931977666909145,22.178815415326568,19.582248028402162,19.74044926688713,17.956497627301246,16.604676184883413,18.30523636821073,19.578104803993142,21.116591225002672,23.152955430478762
367,18.884018151996585,20.353668949144033,18.80300481386655,25.098431751146034,20.379109075492376,21.45485687944366,21.935725241098066,19.116350012707223,19.166825966650503,17.57516652553743,16.3115382279726,17.9515334146534,19.208082389861563,20.733460075079343,22.65106168645468
368,18.53244717424417,19.819106372781405,18.34080337482938,24.96573657377757,20.00368035992434,21.291906900202623,21.3929138078995,18.860628197973806,18.88648392152389,17.18594306936702,16.017723118409926,17.614067531531933,18.870272657092322,20.336487103648487,22.325671720419454
369,18.179260914902322,19.535595177874033,18.129549132066412,24.3699104945268,19.602324384901433,20.6694053038451,21.05872548855863,18.50984804137154,18.530448407073806,16.866524298735648,15.769806216209487,17.29319176256167,18.524951729126393,19.976463038808618,21.849283158791412
370,17.914723964121727,19.31094739448718,17.693454430804174,23.932895740743863,19.39862753823123,20.30595507555974,20.70571099245372,18.107208519178297,18.24617719312956,16.696244615524236,15.452978638235857,16.97680828162595,18.17470900284384,19.610076452940348,21.433450816707445
371,17.580093740503408,19.040194342676646,17.3266740269908,23.52243403615485,19.037764222339923,19.668504502896383,20.232805040799867,17.832234406099538,17.98922326191684,16.447876556908778,15.115902502148238,16.65469486651235,17.841364606133183,19.225680403185578,21.00304948811446
372,17.20863427202003,18.767840193000488,17.005872857744958,23.3382904047417,18.725306807915604,19.18965504828677,19.982194729515474,17.541063770392956,17.799950521918436,16.082448935674144,14.858848927198238,16.345772369523143,17.50461721729266,18.871274800609505,20.637164108153904
373,16.760135015156152,18.437670416994454,16.48997082046899,23.050607378029927,18.3003682903728,18.75163171149032,19.46157910935255,17.127142215350524,17.286252976572694,15.733471052699496,14.560493632315755,16.07266031418668,17.170180124559515,18.52062831231002,20.23782547715274
374,16.365989965769487,17.99226077468258,16.228439820492248,22.556276392919788,17.69496516414278,18.564088039983567,19.042438673162113,16.841157883164165,16.98566929739,15.516062661787712,14.264188038478412,15.749907483679479,16.90066923153113,18.188726190223537,19.88340499109634
375,15.879989053661081,17.66185337076187,15.843018122534449,22.2048223771677,17.456947127467362,18.095110027829797,18.75309766675737,16.485676894610272,16.407292530500822,15.23276682483545,14.067501517026686,15.475181508048463,16.578842186863483,17.82706127262592,19.4760500133918
376,15.648444787934542,17.401967733740015,15.585023386534358,21.792018239514153,17.008589533709316,17.790084660530987,18.521880216619245,16.297356842890203,16.11568927011436,14.925003009556647,13.806393311513428,15.164593334327286,16.26732297808821,17.498806125147993,19.20745901345057
377,15.287484982679297,17.125763677031678,15.225237042468796,21.303714811256775,16.823898801807413,17.315397050992555,18.003294452675384,16.09037005864373,15.845017165741679,14.72741717653991,13.530478094193167,14.873037235744462,15.982429424267558,17.159359728408166,18.855900952347827
378,14.98936253279814,16.783911793606684,15.01627692182166,20.78348414028494,16.587007481554636,17.02798145191384,17.84635297695857,15.78289165857868,15.619095878301724,14.386063267784417,13.270759035045801,14.58403579233493,15.694095112276528,16.862469461205336,18.575592278712797
379,14.5414007861056,16.482712637748886,14.744436093178532,20.301779700063985,16.278732760795062,16.809587833708044,17.551981060908574,15.441010963586493,15.387679626374476,14.175949433069055,13.065681951739098,14.303492838237773,15.386732815360073,16.546414920762132,18.21880325099848
380,14.332456169273545,16.21655310367997,14.499275745044187,19.980099159410603,15.976123529199544,16.61510997626563,17.239279293425263,14.985717709798969,14.849633959828978,13.93972304364071,12.80482950584236,14.036036471231382,15.10346989863854,16.247551151856133,17.843680601358326
381,14.128844744899512,15.905077371441623,14.068706366915384,19.588789259151447,15.648420075495313,16.192845256452642,16.77890994013991,14.479503253346394,14.506502548060393,13.74912739756267,12.600286891422302,13.75336954130212,14.83556604407357,15.936243497427794,17.541200691427818
382,13.910552447179509,15.720398019154375,13.789933815824284,19.274456116928132,15.279801480245546,15.899955214622143,16.60130034934951,14.227919283481183,14.197071885576777,13.460868659601429,12.306509699840664,13.523912484418034,14.515273932110732,15.653673725166978,17.22778307327897
383,13.805385772192233,15.502151429383957,13.448192178480099,18.922875059612736,14.955720422767044,15.571976545944455,16.26487150884828,13.88415964496119,13.873330274481566,13.072417621776392,12.080024810334068,13.262081291444556,14.228471258635512,15.37707907453185,16.91330839760673
384,13.586829666754005,15.23730238420668,13.250664039111665,18.60691956888247,14.71608776827802,15.221956645397157,16.031494855487345,13.556243572674518,13.474772296945135,12.751977007317167,11.814244498948018,13.027327373476048,13.951037285789788,15.11382005698125,16.610414128769865
385,13.388144041092312,14.816467208677302,13.00963308271157,18.285921708065654,14.5049189206177,14.9865266826727,15.705477712619706,13.21221721528958,13.281685814855788,12.467503852552973,11.621114527658738,12.794483828675805,13.702060026992935,14.827860866976968,16.24840142388062
